id,FK_DateKey,TIME,MVS_SYSTEM_ID,JOB_NAME,MSU_CPU,TIMESTAMP,U_ID,Z_Score,Scaled,Rolling_Mean,Rolling_Median,Annotate
75682,2017-01-09,23:00:00,LH01,LRGB0007,7.39826278537,2017-01-09 23:00:00.000000,LRGB0007_2017-01-09 23:00:00,0.0685694582207479,0.773338884099144,5.5667413115875,5.73367435244,0.0
74647,2017-01-10,21:00:00,LH01,LGRZ0049,23.763436122,2017-01-10 21:00:00.000000,LGRZ0049_2017-01-10 21:00:00,1.99650696860082,0.954170414449315,23.8500039866,23.8548613,0.0
74802,2017-01-10,22:00:00,LH01,LPDP0148,9.91408806341,2017-01-10 22:00:00.000000,LPDP0148_2017-01-10 22:00:00,0.8000077297826,0.981567974869838,9.9937518573225,10.00464555489,0.0
160382,2017-01-10,22:00:00,LH01,TGMP0191,19.7796069024,2017-01-10 22:00:00.000000,TGMP0191_2017-01-10 22:00:00,1.1863636337729,0.989067492622354,19.7226705207,19.7334932841,0.0
160487,2017-01-10,23:00:00,LH01,TPDP0148,0.507959421951,2017-01-10 23:00:00.000000,TPDP0148_2017-01-10 23:00:00,-5.33097915106004,0.0572654998397828,6.59422242134025,8.613435087805,1.0
160488,2017-01-11,00:00:00,LH01,TPDP0148,8.18550781463,2017-01-11 00:00:00.000000,TPDP0148_2017-01-11 00:00:00,0.0553777987357573,0.922856761250835,6.48613763292525,8.397265510975,1.0
75683,2017-01-11,00:00:00,LH01,LRGB0007,7.51726403171,2017-01-11 00:00:00.000000,LRGB0007_2017-01-11 00:00:00,0.127591284080629,0.785998966655604,6.4287858396375,7.42843660732,1.0
160910,2017-01-11,09:00:00,LH01,TPIM0107,8.27352368537,2017-01-11 09:00:00.000000,TPIM0107_2017-01-11 09:00:00,0.152388736878495,0.642082379315306,6.110321264635,7.041323836585,0.0
161047,2017-01-11,09:00:00,LH01,TPIM0137,9.9786398122,2017-01-11 09:00:00.000000,TPIM0137_2017-01-11 09:00:00,0.396361620447835,0.996650167708389,9.61365360793,9.51136810488,0.0
161153,2017-01-11,09:00:00,LH01,TRGB0007,7.36602796341,2017-01-11 09:00:00.000000,TRGB0007_2017-01-11 09:00:00,-0.771765860244912,0.733457796553534,7.4180000719525,7.420350393905,0.0
74648,2017-01-11,21:00:00,LH01,LGRZ0049,23.4789672951,2017-01-11 21:00:00.000000,LGRZ0049_2017-01-11 21:00:00,1.80940581633736,0.899017697979682,23.733174190875,23.72695586345,0.0
74803,2017-01-11,22:00:00,LH01,LPDP0148,9.99159171707,2017-01-11 22:00:00.000000,LPDP0148_2017-01-11 22:00:00,0.838477149256956,0.989241424697539,9.979616832315,9.976375504875,0.0
75684,2017-01-11,23:00:00,LH01,LRGB0007,7.39823318293,2017-01-11 23:00:00.000000,LRGB0007_2017-01-11 23:00:00,0.0685547761051194,0.773335734809991,7.44309260732,7.42843660732,1.0
74649,2017-01-12,21:00:00,LH01,LGRZ0049,23.5380492951,2017-01-12 21:00:00.000000,LGRZ0049_2017-01-12 21:00:00,1.84826529489075,0.910472495434886,23.617732079275,23.61426245,0.0
160383,2017-01-12,22:00:00,LH01,TGMP0191,19.7737227195,2017-01-12 22:00:00.000000,TGMP0191_2017-01-12 22:00:00,1.17744847637516,0.986168502849182,19.727891581075,19.74393540485,0.0
74804,2017-01-12,22:00:00,LH01,LPDP0148,10.0023078,2017-01-12 22:00:00.000000,LPDP0148_2017-01-12 22:00:00,0.843796143522241,0.990302398223685,9.96728671829,9.976375504875,0.0
75685,2017-01-12,23:00:00,LH01,LRGB0007,7.38930832683,2017-01-12 23:00:00.000000,LRGB0007_2017-01-12 23:00:00,0.0641282568983072,0.772386253871718,7.42576708171,7.39824798415,1.0
